Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;58.24471921;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;76.1974024;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;98.31197816;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;104.7460086;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;115.7113899;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;116.8810193;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;126.8220455;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;152.8053922;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;149.317118;External/CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;150.4026169;External/CTS
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;353.8055861;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;300.1557952;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;296.4004018;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;306.872221;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;268.3990856;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;266.8969307;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;328.2006094;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;263.8186846;External/WPB-ICPR
GUF;French Guiana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;256.5951311;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;248.5862841;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;312.0095305;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;351.4905336;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;350.6043063;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;365.647853;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;468.3026204;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;467.0962799;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;461.4969193;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;406.0116508;External/WPB-ICPR
GUM;Guam;Oceania;Micronesia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;337.2142125;External/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;171.6422814;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;195.8035585;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;249.3518326;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;290.8328053;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;283.4704713;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;291.4200273;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;288.2190465;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;270.6012667;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;269.0008314;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;263.1436846;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;257.6728747;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;261.9121148;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;284.1723028;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;287.1450353;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;275.2221739;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;259.9725336;CTS/WPB-ICPR
GUY;Guyana;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;237.362995;CTS/WPB-ICPR
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;193.4959947;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;188.373954;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;167.0857228;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;167.0664707;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;160.028842;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;152.4442298;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;142.7077385;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;143.3754732;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;129.4065965;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;131.9313446;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;127.511363;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;117.4546594;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;118.1743592;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;119.8447003;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;116.4198368;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;111.7377093;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;95.12978276;CTS/SDG
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;95.73177922;CTS/SDG
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;150.0902175;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;155.3697274;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;146.4182351;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;142.7147503;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;141.5094283;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;144.7998802;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;139.9772148;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;149.8433146;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;166.1757436;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;177.3090115;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;188.7001264;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;205.058513;External/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;216.1976561;External/CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;63.91109955;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;69.09409183;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;79.60135823;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;87.69597752;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;98.33975445;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;108.7616042;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;112.6631179;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;119.3346923;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;117.4098061;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;110.3618383;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;101.7632494;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;88.42636784;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;78.92982404;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;73.8485928;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;76.26384613;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;77.39858007;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;85.53860144;CTS
HRV;Croatia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;86.01143701;CTS
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;39.53884605;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;39.91174176;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;49.89949473;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;67.08556706;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;85.04577275;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;53.58156207;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;85.08502942;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;95.53228868;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;99.1657319;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;103.2766929;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;97.21423737;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;80.87509733;External
HTI;Haiti;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;79.85124402;External
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;166.250203;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;163.587237;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;156.2075213;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;147.3996179;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;143.1840959;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;147.5500024;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;154.9484866;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;164.4744132;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;173.9141155;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;174.1521475;CTS
HUN;Hungary;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;181.4230191;CTS
