Country Name;Country Code;Indicator Name;Indicator Code;Year;Value
Brunei Darussalam;BRN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.33300018310547
Bhutan;BTN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.70000004768372
Botswana;BWA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;17.2049999237061
Central African Republic;CAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.60599994659424
Canada;CAN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.03999996185303
Central Europe and the Baltics;CEB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.80330048752903
Switzerland;CHE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.65000009536743
Channel Islands;CHI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.42799997329712
Chile;CHL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.43000030517578
China;CHN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.34999990463257
Cote d'Ivoire;CIV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.14499998092651
Cameroon;CMR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.05999994277954
Congo; Dem. Rep.;COD;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;3.08299994468689
Congo; Rep.;COG;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;19.8560009002686
Colombia;COL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;10.25
Comoros;COM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.64300012588501
Cabo Verde;CPV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;10.7299995422363
Costa Rica;CRI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.48999977111816
Caribbean small states;CSS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.88293829843965
Cuba;CUB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;1.78999996185303
Curacao;CUW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Cayman Islands;CYM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Cyprus;CYP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.92000007629395
Czechia;CZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.32000017166138
Germany;DEU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.65999984741211
Djibouti;DJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;27.4440002441406
Dominica;DMA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Denmark;DNK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.79999995231628
Dominican Republic;DOM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.15999984741211
Algeria;DZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;13.789999961853
East Asia & Pacific (excluding high income);EAP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.33582540090794
Early-demographic dividend;EAR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.91813146348995
East Asia & Pacific;EAS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.2782360211265
Europe & Central Asia (excluding high income);ECA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.34454271767696
Europe & Central Asia;ECS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.17088363339968
Ecuador;ECU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.14000010490417
Egypt; Arab Rep.;EGY;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;10.4899997711182
Euro area;EMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.43461563870279
Eritrea;ERI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.24900007247925
Spain;ESP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.22999954223633
Estonia;EST;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.59000015258789
Ethiopia;ETH;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.43499994277954
European Union;EUU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.44624124044275
Fragile and conflict affected situations;FCS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.33103682718862
Finland;FIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.84999990463257
Fiji;FJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.10799980163574
France;FRA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.65999984741211
Faroe Islands;FRO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Micronesia; Fed. Sts.;FSM;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;
Gabon;GAB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;18.2840003967285
United Kingdom;GBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.26000022888184
Georgia;GEO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;13.2799997329712
Ghana;GHA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.84299993515015
Gibraltar;GIB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Guinea;GIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.6710000038147
Gambia; The;GMB;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;9.30399990081787
Guinea-Bissau;GNB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.05600023269653
Equatorial Guinea;GNQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.64700031280518
Greece;GRC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.39999961853027
Grenada;GRD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Greenland;GRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Guatemala;GTM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.10899996757507
Guam;GUM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.30000019073486
Guyana;GUY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;10.9569997787476
High income;HIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.60965159862789
Hong Kong SAR; China;HKG;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;4.76999998092651
Honduras;HND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.21000003814697
Heavily indebted poor countries (HIPC);HPC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.88797328434087
Croatia;HRV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.90999984741211
Haiti;HTI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;16.7999992370605
Hungary;HUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.40999984741211
IBRD only;IBD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.76934192502224
IDA & IBRD total;IBT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.43812686034303
IDA total;IDA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.04672871329765
IDA blend;IDB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.79511966298743
Indonesia;IDN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.0600004196167
IDA only;IDX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.60532265305529
Isle of Man;IMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
India;IND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.57200002670288
Not classified;INX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Ireland;IRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.98000001907349
Iran; Islamic Rep.;IRN;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;11.5200004577637
Iraq;IRQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.64999961853027
Iceland;ISL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.25
Israel;ISR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.38000011444092
Italy;ITA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.07999992370605
Jamaica;JAM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.75
Jordan;JOR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;13.1000003814697
Japan;JPN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.89000010490417
Kazakhstan;KAZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.26000022888184
Kenya;KEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.89100003242493
Kyrgyz Republic;KGZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.10000038146973
Cambodia;KHM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;1.25999999046326
Kiribati;KIR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
St. Kitts and Nevis;KNA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Korea; Rep.;KOR;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;3.25
Kuwait;KWT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;1.5
Latin America & Caribbean (excluding high income);LAC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.70923732037082
Lao PDR;LAO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;1.09500002861023
Lebanon;LBN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.97999954223633
Liberia;LBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.21300005912781
Libya;LBY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;19.375
St. Lucia;LCA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;14
Latin America & Caribbean;LCN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.80414754681488
Least developed countries: UN classification;LDC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.40361569760264
Low income;LIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.04541447978469
Liechtenstein;LIE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Sri Lanka;LKA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.96999979019165
Lower middle income;LMC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.31493298715861
Low & middle income;LMY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.36288798978437
Lesotho;LSO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;29.6229991912842
Late-demographic dividend;LTE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.00989843889508
Lithuania;LTU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.25
Luxembourg;LUX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.07000017166138
Latvia;LVA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.05000019073486
Macao SAR; China;MAC;Unemployment, total (% of total labor force) (modeled ILO estimate);2007;3.8199999332428
St. Martin (French part);MAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Morocco;MAR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.5600004196167
Monaco;MCO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Moldova;MDA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.07000017166138
Madagascar;MDG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.26099991798401
Maldives;MDV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.86800003051758
Middle East & North Africa;MEA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.62951875120591
Mexico;MEX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.63000011444092
Marshall Islands;MHL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Middle income;MIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.38881648303688
North Macedonia;MKD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;34.9300003051758
Mali;MLI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;11.710000038147
Malta;MLT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;6.46999979019165
Myanmar;MMR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;0.689999997615814
Middle East & North Africa (excluding high income);MNA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;10.5857035106695
Montenegro;MNE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;19.3999996185303
Mongolia;MNG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;7.19999980926514
Northern Mariana Islands;MNP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
Mozambique;MOZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.08500003814697
Mauritania;MRT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;9.8769998550415
Mauritius;MUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;8.47999954223633
Malawi;MWI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.83699989318848
Malaysia;MYS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.23000001907349
North America;NAC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.77033609664402
Namibia;NAM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;22.1580009460449
New Caledonia;NCL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;14.831000328064
Niger;NER;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.20300006866455
Nigeria;NGA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.83699989318848
Nicaragua;NIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.8899998664856
Netherlands;NLD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.15000009536743
Norway;NOR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;2.49000000953674
Nepal;NPL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;1.3309999704361
Nauru;NRU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;
New Zealand;NZL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.66000008583069
OECD members;OED;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;5.77146597888111
Oman;OMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4.17899990081787
Other small states;OSS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;11.4215879113182
Pakistan;PAK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;0.400000005960464
Panama;PAN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;3.68499994277954
